repeat,fold,model,stage,search_strategy,threshold,best_inner_score,best_params,mcc,balanced_accuracy,f1,recall,specificity,precision,tn,fp,fn,tp,roc_auc,pr_auc
1,2,rf,tuned_rncv_full_features,optuna,0.5,0.6483750911097134,"{""model__max_depth"": null, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 2, ""model__min_samples_split"": 14, ""model__n_estimators"": 400}",0.5963981437280477,0.7811447811447811,0.7368421052631579,0.6363636363636364,0.9259259259259259,0.875,25,2,8,14,0.8956228956228957,0.9064188068874861
1,2,lightgbm,tuned_rncv_full_features,optuna,0.5,0.6306268952768082,"{""model__colsample_bytree"": 0.6215435572592505, ""model__learning_rate"": 0.035714044841884826, ""model__max_depth"": 10, ""model__n_estimators"": 150, ""model__num_leaves"": 55, ""model__subsample"": 0.8262352076540893}",0.5447893535834707,0.7668350168350169,0.7317073170731707,0.6818181818181818,0.8518518518518519,0.7894736842105263,23,4,7,15,0.8703703703703703,0.8772937801948497
1,2,xgboost,tuned_rncv_full_features,optuna,0.5,0.6901728192225859,"{""model__colsample_bytree"": 0.9360375576580018, ""model__learning_rate"": 0.15588511025171137, ""model__max_depth"": 8, ""model__n_estimators"": 450, ""model__reg_lambda"": 0.07383680568006985, ""model__subsample"": 0.6732002760457081}",0.5488604301969738,0.7626262626262625,0.717948717948718,0.6363636363636364,0.8888888888888888,0.8235294117647058,24,3,8,14,0.8215488215488215,0.852572082672843
1,2,catboost,tuned_rncv_full_features,optuna,0.5,0.6807397385307551,"{""model__depth"": 7, ""model__iterations"": 750, ""model__l2_leaf_reg"": 5.974807665769012, ""model__learning_rate"": 0.01307314536264494}",0.5888292511776803,0.7853535353535352,0.75,0.6818181818181818,0.8888888888888888,0.8333333333333334,24,3,7,15,0.835016835016835,0.8674909773068583
1,3,lr_elasticnet,tuned_rncv_full_features,optuna,0.5,0.6390073927031409,"{""model__C"": 1.077876834181939, ""model__l1_ratio"": 0.2670920156313772}",0.708939636514663,0.8479020979020979,0.8292682926829268,0.7727272727272727,0.9230769230769231,0.8947368421052632,24,2,5,17,0.8916083916083917,0.8836598073734229
1,3,gnb,tuned_rncv_full_features,optuna,0.5,0.6364978302578101,"{""model__var_smoothing"": 2.3729039051163083e-12}",0.708939636514663,0.8479020979020979,0.8292682926829268,0.7727272727272727,0.9230769230769231,0.8947368421052632,24,2,5,17,0.8933566433566433,0.8840435269676689
1,3,lda,tuned_rncv_full_features,optuna,0.5,0.5991896498817729,"{""model__shrinkage"": 0.5, ""model__solver"": ""lsqr""}",0.7557086549031783,0.8671328671328671,0.85,0.7727272727272727,0.9615384615384616,0.9444444444444444,25,1,5,17,0.9003496503496503,0.9099196192265467
1,3,rf,tuned_rncv_full_features,optuna,0.5,0.6499057481215322,"{""model__max_depth"": 3, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 7, ""model__min_samples_split"": 13, ""model__n_estimators"": 450}",0.6301918419601026,0.8024475524475525,0.7692307692307693,0.6818181818181818,0.9230769230769231,0.8823529411764706,24,2,7,15,0.8828671328671329,0.8938595216660296
1,3,lightgbm,tuned_rncv_full_features,optuna,0.5,0.6598278097536477,"{""model__colsample_bytree"": 0.6034272635478877, ""model__learning_rate"": 0.07407355484266971, ""model__max_depth"": -1, ""model__n_estimators"": 100, ""model__num_leaves"": 58, ""model__subsample"": 0.9741890912038832}",0.5804195804195804,0.7902097902097902,0.7727272727272727,0.7727272727272727,0.8076923076923077,0.7727272727272727,21,5,5,17,0.8479020979020979,0.8656890938413595
1,3,xgboost,tuned_rncv_full_features,optuna,0.5,0.6055215215463289,"{""model__colsample_bytree"": 0.9951555834519512, ""model__learning_rate"": 0.01534251691138979, ""model__max_depth"": 8, ""model__n_estimators"": 700, ""model__reg_lambda"": 0.015509972098374564, ""model__subsample"": 0.6908756606846278}",0.4568455033435322,0.729020979020979,0.7111111111111111,0.7272727272727273,0.7307692307692307,0.6956521739130435,19,7,6,16,0.8269230769230769,0.8397721270927012
1,3,catboost,tuned_rncv_full_features,optuna,0.5,0.672263753911388,"{""model__depth"": 4, ""model__iterations"": 200, ""model__l2_leaf_reg"": 5.339180971778692, ""model__learning_rate"": 0.029998166410853407}",0.6234393788445528,0.8059440559440559,0.7804878048780488,0.7272727272727273,0.8846153846153846,0.8421052631578947,23,3,6,16,0.8636363636363636,0.8787278411381282
